Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,GDP_per_Capita,Internet_Penetration,Profit Margin
6234,AMER-2023-142188,2023-09-12,20230912,Justin Pullman,Canada,Toronto,AMER,NAMER,HonHai Precision Industry,1033,Tech,SMB,Support,7P3CAIOIOD,71.28,11,0.0,34.21,54340.3477224733,93.9564,48.0
6235,AMER-2023-142188,2023-09-12,20230912,Justin Pullman,Canada,Toronto,AMER,NAMER,HonHai Precision Industry,1033,Tech,SMB,ContactMatcher,AG7PLVF0J1,1471.96,5,0.2,459.99,54340.3477224733,93.9564,31.25
6236,AMER-2023-142188,2023-09-12,20230912,Justin Pullman,Canada,Toronto,AMER,NAMER,HonHai Precision Industry,1033,Tech,SMB,Site Analytics,28CP2RL66O,79.96,5,0.2,-17.99,54340.3477224733,93.9564,-22.5
6237,EMEA-2022-144400,2022-02-23,20220223,Matt Forsyth,France,Paris,EMEA,EU-WEST,Sprint Nextel,1081,Communications,Strategic,SaaS Connector Pack - Gold,TJS4FPECOX,57.58,3,0.2,21.59,46103.0840855884,88.6538,37.5
6238,EMEA-2022-155180,2022-01-22,20220122,Gordon Sanderson,United Kingdom,London,EMEA,UKIR,Royal Dutch Shell,1031,Energy,SMB,ContactMatcher,K57TGOP3PX,26.34,4,0.2,9.22,53246.3676145108,96.2988,35.0
6239,AMER-2021-134075,2021-12-12,20211212,Steven Coleman,United States,Chicago,AMER,NAMER,American Express,1005,Finance,SMB,SaaS Connector Pack,0OYYRE7B0P,166.5,3,0.0,21.64,84534.0407841548,93.1444,13.0
6240,AMER-2021-134075,2021-12-12,20211212,Steven Coleman,United States,Chicago,AMER,NAMER,American Express,1005,Finance,SMB,Marketing Suite - Gold,MDAKRR0Z8T,360.38,2,0.0,93.7,84534.0407841548,93.1444,26.0
6241,AMER-2022-131912,2022-10-30,20221030,Vanessa Davidson,United States,New York City,AMER,NAMER,Cigna,1038,Healthcare,SMB,ContactMatcher,V7L02MKUAK,11.74,1,0.2,3.82,84534.0407841548,93.1444,32.5
6242,EMEA-2023-141572,2023-05-29,20230529,Molly Grant,Greece,Thessaloniki,EMEA,EU-EAST,Itochu,1032,Finance,Strategic,SaaS Connector Pack,XXZHP1VTP6,247.44,8,0.0,101.45,24626.1481858973,86.2697,41.0
6243,EMEA-2020-134621,2020-12-21,20201221,Rose Dyer,South Africa,Johannesburg,EMEA,MEA,Apple,1008,Tech,Enterprise,ContactMatcher,YP0OAN6S6T,18.24,2,0.7,-14.59,6267.186814093,75.6592,-80.0
6244,AMER-2022-165561,2022-11-25,20221125,Cameron Oliver,Canada,Quebec,AMER,NAMER,UnitedHealth Group,1092,Healthcare,Enterprise,Support,7XVFLIM4BV,25.35,3,0.0,7.6,54340.3477224733,93.9564,30.0
6245,AMER-2021-112305,2021-11-20,20211120,Colin White,Canada,Toronto,AMER,NAMER,Microsoft,1066,Tech,Enterprise,ChatBot Plugin,M2JBB89NI7,119.04,6,0.0,30.95,54340.3477224733,93.9564,26.0
6246,AMER-2021-112305,2021-11-20,20211120,Colin White,Canada,Toronto,AMER,NAMER,Microsoft,1066,Tech,Enterprise,SaaS Connector Pack,J1GW0ZU4FP,22.14,3,0.0,6.42,54340.3477224733,93.9564,29.0
6247,AMER-2021-112305,2021-11-20,20211120,Colin White,Canada,Toronto,AMER,NAMER,Microsoft,1066,Tech,Enterprise,Data Smasher,TPW1SGJ06L,13.98,2,0.0,6.01,54340.3477224733,93.9564,43.0
6248,APJ-2023-121580,2023-05-30,20230530,Lucas Oliver,India,Chennai,APJ,IND,Panasonic,1091,Tech,SMB,ContactMatcher,O940S1DNGA,43.41,1,0.0,19.97,2694.73780859961,70.0,46.0
6249,APJ-2023-121580,2023-05-30,20230530,Lucas Oliver,India,Chennai,APJ,IND,Panasonic,1091,Tech,SMB,SaaS Connector Pack,ZVSFWGSNTY,6.24,3,0.0,2.62,2694.73780859961,70.0,42.0
6250,APJ-2023-121580,2023-05-30,20230530,Lucas Oliver,India,Chennai,APJ,IND,Panasonic,1091,Tech,SMB,OneView,TTHBGYINV1,465.16,2,0.0,120.94,2694.73780859961,70.0,26.0
6251,APJ-2023-121580,2023-05-30,20230530,Lucas Oliver,India,Chennai,APJ,IND,Panasonic,1091,Tech,SMB,Support,Y7TPE8TSCT,7.98,1,0.0,3.99,2694.73780859961,70.0,50.0
6252,APJ-2020-101147,2020-12-02,20201202,Alexandra Morrison,Australia,Sydney,APJ,ANZ,Humana,1049,Healthcare,SMB,OneView,Q9X3QZH4V2,2.39,1,0.8,-6.34,64603.9856308464,97.0631,-265.0
6253,EMEA-2020-165806,2020-04-07,20200407,Madeleine Smith,Finland,Espoo,EMEA,NOR,BMW,1039,Manufacturing,Enterprise,Support,Z1DV99BS4Z,58.32,9,0.0,27.99,53149.7671934051,93.5139,48.0
6254,EMEA-2020-165806,2020-04-07,20200407,Madeleine Smith,Finland,Espoo,EMEA,NOR,BMW,1039,Manufacturing,Enterprise,Site Analytics,PVOJKOIP08,200.97,3,0.0,50.24,53149.7671934051,93.5139,25.0
6255,EMEA-2021-151624,2021-09-08,20210908,Evan Terry,Portugal,Porto,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,SaaS Connector Pack,SSWI3BEKGJ,21.36,8,0.0,8.12,29292.242104753,88.487,38.0
6256,APJ-2023-139444,2023-09-10,20230910,Phil Short,Japan,Ibaraki,APJ,JAPN,Bosch,1076,Tech,Strategic,FinanceHub,IE17LA4E57,9.86,4,0.2,3.45,32487.0778047567,86.9815,35.0
6257,EMEA-2021-133977,2021-09-06,20210906,Samantha Piper,Germany,Munich,EMEA,EU-WEST,Fannie Mae,1035,Finance,Enterprise,ContactMatcher,TFZRQ3634H,3.44,1,0.7,-2.53,56103.7323182554,93.5,-73.33
6258,AMER-2023-141425,2023-11-03,20231103,Peter Hart,Mexico,Mexico City,AMER,LATAM,Valero Energy,1093,Energy,Strategic,Support,V8TOX7H6J2,384.59,2,0.2,-81.73,14185.7812248529,81.1832,-21.25
6259,EMEA-2021-133536,2021-03-28,20210328,Grace Butler,United Kingdom,London,EMEA,UKIR,Mondelez International,1067,Consumer Products,SMB,SaaS Connector Pack - Gold,MS8BTE6EID,22.92,3,0.0,11.23,53246.3676145108,96.2988,49.0
6260,APJ-2021-150441,2021-08-13,20210813,Kimberly Oliver,India,Chennai,APJ,IND,Microsoft,1066,Tech,SMB,ContactMatcher,0LCOT7IKCF,11.36,4,0.0,5.57,2694.73780859961,70.0,49.0
6261,AMER-2021-162607,2021-05-12,20210512,Samantha Murray,Canada,Toronto,AMER,NAMER,Morgan Stanley,1068,Finance,SMB,ContactMatcher,THNMBDXWSI,14.59,3,0.2,4.92,54340.3477224733,93.9564,33.75
6262,EMEA-2023-103506,2023-07-24,20230724,Gavin Nash,United Kingdom,Newcastle,EMEA,UKIR,Oracle,1072,Tech,Strategic,FinanceHub,2M5569WD70,41.4,4,0.0,19.87,53246.3676145108,96.2988,48.0
6263,APJ-2022-132479,2022-09-25,20220925,Julian Nash,Australia,Melbourne,APJ,ANZ,Amazon,1004,Tech,Strategic,ContactMatcher,2YBSFZEZ17,442.37,7,0.8,-729.91,64603.9856308464,97.0631,-165.0
6264,EMEA-2023-160724,2023-05-06,20230506,Rose Hill,Finland,Helsinki,EMEA,NOR,Bank of America Corp.,1011,Finance,Strategic,ContactMatcher,RJCXK8Q58K,34.5,3,0.0,15.52,53149.7671934051,93.5139,45.0
6265,APJ-2022-115952,2022-10-07,20221007,Bella Mackenzie,Singapore,Singapore,APJ,APAC,Allianz,1080,Finance,SMB,ContactMatcher,4WTLU37ELB,28.85,5,0.0,14.42,90674.066632628,94.3776,50.0
6266,EMEA-2020-146731,2020-11-03,20201103,Grace Hodges,South Africa,Johannesburg,EMEA,MEA,Home Depot,1047,Retail,SMB,Support,JLBWD379C9,3.49,2,0.2,1.18,6267.186814093,75.6592,33.75
6267,EMEA-2020-146731,2020-11-03,20201103,Grace Hodges,South Africa,Johannesburg,EMEA,MEA,Home Depot,1047,Retail,SMB,Support,6OA3XNA0RW,143.86,9,0.2,48.55,6267.186814093,75.6592,33.75
6268,APJ-2021-115392,2021-10-01,20211001,Brian Short,"Korea, Rep.",Seoul,APJ,APAC,Merck,1064,Healthcare,Enterprise,Site Analytics,4X8YI1A4AF,311.98,2,0.0,93.59,36238.639908315,97.8956,30.0
6269,APJ-2021-115392,2021-10-01,20211001,Brian Short,"Korea, Rep.",Seoul,APJ,APAC,Merck,1064,Healthcare,Enterprise,ContactMatcher,JSTHDCXWZU,22.45,5,0.0,10.33,36238.639908315,97.8956,46.0
6270,AMER-2023-102379,2023-12-03,20231203,Chloe Underwood,United States,San Diego,AMER,NAMER,American Express,1005,Finance,Strategic,Site Analytics,BGWHNZ0OM4,39.99,1,0.2,-8.0,84534.0407841548,93.1444,-20.0
6271,AMER-2023-102379,2023-12-03,20231203,Chloe Underwood,United States,San Diego,AMER,NAMER,American Express,1005,Finance,Strategic,FinanceHub,QYSEQ2BHW0,1159.06,9,0.2,43.46,84534.0407841548,93.1444,3.75
6272,AMER-2023-102379,2023-12-03,20231203,Chloe Underwood,United States,San Diego,AMER,NAMER,American Express,1005,Finance,Strategic,ChatBot Plugin,V20XVOSWPU,179.9,5,0.0,44.98,84534.0407841548,93.1444,25.0
6273,APJ-2023-149706,2023-12-12,20231212,Grace Duncan,Australia,Adelaide,APJ,ANZ,Allianz,1080,Finance,Strategic,Data Smasher,CZRO4U1GJ6,116.31,7,0.2,23.26,64603.9856308464,97.0631,20.0
6274,AMER-2022-139087,2022-07-18,20220718,Paul Harris,Canada,Toronto,AMER,NAMER,PepsiCo,1073,Consumer Products,SMB,SaaS Connector Pack,6KPJ3AHQHZ,12.42,3,0.0,4.47,54340.3477224733,93.9564,36.0
6275,AMER-2022-139087,2022-07-18,20220718,Paul Harris,Canada,Toronto,AMER,NAMER,PepsiCo,1073,Consumer Products,SMB,Data Smasher,BF4QO6HBJ9,428.4,3,0.0,89.96,54340.3477224733,93.9564,21.0
6276,AMER-2022-139087,2022-07-18,20220718,Paul Harris,Canada,Toronto,AMER,NAMER,PepsiCo,1073,Consumer Products,SMB,SaaS Connector Pack,0IRC1FKZ3S,24.75,5,0.0,10.89,54340.3477224733,93.9564,44.0
6277,AMER-2022-139087,2022-07-18,20220718,Paul Harris,Canada,Toronto,AMER,NAMER,PepsiCo,1073,Consumer Products,SMB,FinanceHub,PLP98KANRE,87.71,7,0.0,41.22,54340.3477224733,93.9564,47.0
6278,AMER-2022-139087,2022-07-18,20220718,Paul Harris,Canada,Toronto,AMER,NAMER,PepsiCo,1073,Consumer Products,SMB,Marketing Suite - Gold,R4FZMTUHIL,69.52,2,0.0,17.38,54340.3477224733,93.9564,25.0
6279,AMER-2022-139087,2022-07-18,20220718,Paul Harris,Canada,Toronto,AMER,NAMER,PepsiCo,1073,Consumer Products,SMB,Site Analytics,31VX4R6MWQ,20.78,2,0.2,-4.68,54340.3477224733,93.9564,-22.5
6280,AMER-2022-139087,2022-07-18,20220718,Paul Harris,Canada,Toronto,AMER,NAMER,PepsiCo,1073,Consumer Products,SMB,ContactMatcher,1O9DK6F70L,12.82,3,0.2,4.17,54340.3477224733,93.9564,32.5
6281,AMER-2023-152226,2023-05-13,20230513,Bella Mackenzie,Mexico,Guadalajara,AMER,LATAM,Allianz,1080,Finance,SMB,FinanceHub,0O2ISLA5MA,5.9,2,0.2,1.99,14185.7812248529,81.1832,33.75
6282,AMER-2021-116484,2021-11-20,20211120,Molly Turner,Mexico,Mexico City,AMER,LATAM,Kroger,1057,Retail,SMB,SaaS Connector Pack,YK9E0GPOAX,63.82,2,0.2,9.57,14185.7812248529,81.1832,15.0
6283,AMER-2021-116484,2021-11-20,20211120,Molly Turner,Mexico,Mexico City,AMER,LATAM,Kroger,1057,Retail,SMB,Marketing Suite - Gold,RSESXYPUP6,141.55,3,0.2,-26.54,14185.7812248529,81.1832,-18.75
6284,AMER-2022-100944,2022-09-25,20220925,Maria James,United States,New York City,AMER,NAMER,Allianz,1080,Finance,Strategic,SaaS Connector Pack - Gold,J9ZT22TJSM,304.9,5,0.0,143.3,84534.0407841548,93.1444,47.0
6285,AMER-2022-100944,2022-09-25,20220925,Maria James,United States,New York City,AMER,NAMER,Allianz,1080,Finance,Strategic,FinanceHub,REYEMXB1J8,563.24,5,0.2,56.32,84534.0407841548,93.1444,10.0
6286,AMER-2022-125080,2022-10-22,20221022,Evan Terry,Mexico,Guadalajara,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,ContactMatcher,LOAQ3F9J7D,661.18,2,0.4,-231.41,14185.7812248529,81.1832,-35.0
6287,EMEA-2022-121020,2022-10-25,20221025,Edward Mathis,South Africa,Johannesburg,EMEA,MEA,Airbus,1030,Manufacturing,Enterprise,Site Analytics,AQZWJP0DKV,239.98,3,0.2,18.0,6267.186814093,75.6592,7.5
6288,AMER-2020-100090,2020-07-08,20200708,Hannah Sanderson,United States,Los Angeles,AMER,NAMER,Verizon Communications,1094,Communications,Strategic,ContactMatcher,4BEAB9UXKH,502.49,3,0.2,-87.94,84534.0407841548,93.1444,-17.5
6289,AMER-2020-100090,2020-07-08,20200708,Hannah Sanderson,United States,Los Angeles,AMER,NAMER,Verizon Communications,1094,Communications,Strategic,ContactMatcher,AVBMH39MTD,196.7,6,0.2,68.85,84534.0407841548,93.1444,35.0
6290,AMER-2021-139675,2021-03-13,20210313,David Murray,United States,Springfield,AMER,NAMER,Samsung Electronics,1015,Tech,Enterprise,FinanceHub,OGBJNV6QCB,915.14,4,0.2,102.95,84534.0407841548,93.1444,11.25
6291,AMER-2021-139675,2021-03-13,20210313,David Murray,United States,Springfield,AMER,NAMER,Samsung Electronics,1015,Tech,Enterprise,SaaS Connector Pack,G2IZ3DWHGU,327.76,8,0.0,91.77,84534.0407841548,93.1444,28.0
6292,EMEA-2023-143756,2023-12-03,20231203,Alan Hudson,Spain,Madrid,EMEA,EU-WEST,Honda Motor,1045,Manufacturing,SMB,FinanceHub,H1RY8FZZXX,701.96,2,0.0,168.47,35326.7683069278,95.7575,24.0
6293,AMER-2021-151253,2021-04-22,20210422,Evan Jackson,United States,New York City,AMER,NAMER,Allianz,1080,Finance,SMB,Site Analytics,UD5TK2B563,88.78,3,0.2,7.77,84534.0407841548,93.1444,8.75
6294,AMER-2021-151253,2021-04-22,20210422,Evan Jackson,United States,New York City,AMER,NAMER,Allianz,1080,Finance,SMB,ChatBot Plugin,6H0OVYWUIB,64.14,3,0.0,16.68,84534.0407841548,93.1444,26.0
6295,EMEA-2020-141152,2020-09-16,20200916,Gordon Bower,United Kingdom,London,EMEA,UKIR,Verizon Communications,1094,Communications,Strategic,ContactMatcher,AENXYB4RGK,33.55,1,0.2,12.58,53246.3676145108,96.2988,37.5
6296,APJ-2020-141313,2020-12-28,20201228,Andrew Miller,"Korea, Rep.",Daegu,APJ,APAC,Airbus,1030,Manufacturing,Strategic,OneView,C0ZNG7LYBS,1737.18,6,0.0,503.78,36238.639908315,97.8956,29.0
6297,APJ-2020-141313,2020-12-28,20201228,Andrew Miller,"Korea, Rep.",Daegu,APJ,APAC,Airbus,1030,Manufacturing,Strategic,Marketing Suite - Gold,7Q5Q28KC7V,704.25,5,0.0,84.51,36238.639908315,97.8956,12.0
6298,APJ-2020-141313,2020-12-28,20201228,Andrew Miller,"Korea, Rep.",Daegu,APJ,APAC,Airbus,1030,Manufacturing,Strategic,Support,WG4VEEG8LR,141.76,4,0.0,66.63,36238.639908315,97.8956,47.0
6299,AMER-2020-169852,2020-10-21,20201021,Vanessa White,United States,Seattle,AMER,NAMER,Pfizer,1074,Healthcare,Strategic,ContactMatcher,HAMTIQL4JK,36.36,3,0.2,12.27,84534.0407841548,93.1444,33.75
6300,AMER-2023-107314,2023-12-01,20231201,Andrea Hill,United States,Los Angeles,AMER,NAMER,Cisco Systems,1019,Tech,Enterprise,SaaS Connector Pack,J5P2PQG10U,25.83,3,0.0,9.56,84534.0407841548,93.1444,37.0
6301,APJ-2020-161305,2020-06-06,20200606,Kevin Burgess,Australia,Sydney,APJ,ANZ,Petrobras,1018,Energy,SMB,ContactMatcher,R56HIPDN4G,24.59,3,0.8,-38.11,64603.9856308464,97.0631,-155.0
6302,APJ-2020-161305,2020-06-06,20200606,Kevin Burgess,Australia,Sydney,APJ,ANZ,Petrobras,1018,Energy,SMB,SaaS Connector Pack - Gold,IIEVPXWB7Q,13.98,2,0.2,4.72,64603.9856308464,97.0631,33.75
6303,APJ-2023-166919,2023-11-24,20231124,Joanne Robertson,Japan,Aichi,APJ,JAPN,Ford Motor,1009,Manufacturing,SMB,Site Analytics,3PDZ0PEH02,195.96,5,0.2,19.6,32487.0778047567,86.9815,10.0
6304,APJ-2023-162712,2023-06-19,20230619,Sean Bower,Japan,Hiroshima,APJ,JAPN,HonHai Precision Industry,1033,Tech,Enterprise,Support,X0LBSYC7TG,74.35,3,0.2,23.24,32487.0778047567,86.9815,31.25
6305,EMEA-2023-107552,2023-05-06,20230506,Emma Greene,United Kingdom,London,EMEA,UKIR,FedEx,1036,Transportation,SMB,Support,2VIMDVH2P8,6.68,1,0.0,3.21,53246.3676145108,96.2988,48.0
6306,EMEA-2022-163328,2022-11-05,20221105,Dylan Anderson,Belgium,Antwerp,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,Support,L9LJJUKY3D,17.58,7,0.2,-4.18,56614.5679499036,95.7758,-23.75
6307,EMEA-2022-163328,2022-11-05,20221105,Dylan Anderson,Belgium,Antwerp,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,FinanceHub,RAF9AWCRKE,104.78,1,0.2,-14.41,56614.5679499036,95.7758,-13.75
6308,EMEA-2022-163328,2022-11-05,20221105,Dylan Anderson,Belgium,Antwerp,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,Support,F44IBKFACV,47.95,3,0.2,16.78,56614.5679499036,95.7758,35.0
6309,EMEA-2022-163328,2022-11-05,20221105,Dylan Anderson,Belgium,Antwerp,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,FinanceHub,OGB6FGQ8XE,650.35,3,0.2,-97.55,56614.5679499036,95.7758,-15.0
6310,EMEA-2022-163328,2022-11-05,20221105,Dylan Anderson,Belgium,Antwerp,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,FinanceHub,IHCU19L9PM,629.18,8,0.2,228.08,56614.5679499036,95.7758,36.25
6311,EMEA-2022-163328,2022-11-05,20221105,Dylan Anderson,Belgium,Antwerp,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,Support,TMSVYK5MHR,15.18,1,0.2,5.31,56614.5679499036,95.7758,35.0
6312,AMER-2020-112837,2020-09-11,20200911,Lily Hart,United States,Denver,AMER,NAMER,Home Depot,1047,Retail,SMB,SaaS Connector Pack,OH9OABPTIN,127.95,3,0.0,21.75,84534.0407841548,93.1444,17.0
6313,EMEA-2023-120019,2023-02-17,20230217,Ella Simpson,Saudi Arabia,Jeddah,EMEA,MEA,HonHai Precision Industry,1033,Tech,Strategic,Marketing Suite - Gold,W70CRLPFAU,579.51,3,0.0,81.13,35121.6628687742,100.0,14.0
6314,EMEA-2023-120019,2023-02-17,20230217,Ella Simpson,Saudi Arabia,Jeddah,EMEA,MEA,HonHai Precision Industry,1033,Tech,Strategic,Site Analytics,0WB6EDQPZO,14.99,1,0.0,7.35,35121.6628687742,100.0,49.0
6315,AMER-2020-100762,2020-11-24,20201124,Ella Simpson,Brazil,Rio de Janeiro,AMER,LATAM,HonHai Precision Industry,1033,Tech,Strategic,ChatBot Plugin,9WNGMUMGIU,151.92,4,0.0,45.58,10310.5488778166,84.4635,30.0
6316,AMER-2020-100762,2020-11-24,20201124,Ella Simpson,Brazil,Rio de Janeiro,AMER,LATAM,HonHai Precision Industry,1033,Tech,Strategic,FinanceHub,QLK9TG5206,196.62,2,0.0,96.34,10310.5488778166,84.4635,49.0
6317,AMER-2020-100762,2020-11-24,20201124,Ella Simpson,Brazil,Rio de Janeiro,AMER,LATAM,HonHai Precision Industry,1033,Tech,Strategic,Support,V5SQA48WYZ,144.12,3,0.0,69.18,10310.5488778166,84.4635,48.0
6318,AMER-2020-100762,2020-11-24,20201124,Ella Simpson,Brazil,Rio de Janeiro,AMER,LATAM,HonHai Precision Industry,1033,Tech,Strategic,Support,5F2LX40BDP,15.96,2,0.0,7.98,10310.5488778166,84.4635,50.0
6319,AMER-2023-161459,2023-11-26,20231126,Peter Knox,United States,Columbia,AMER,NAMER,Sprint Nextel,1081,Communications,Strategic,Site Analytics,V63U1FZIDI,39.96,5,0.2,3.5,84534.0407841548,93.1444,8.75
6320,AMER-2023-161459,2023-11-26,20231126,Peter Knox,United States,Columbia,AMER,NAMER,Sprint Nextel,1081,Communications,Strategic,Support,G48AV7KGGS,34.08,6,0.0,15.34,84534.0407841548,93.1444,45.0
6321,EMEA-2023-160017,2023-09-29,20230929,Blake Campbell,Germany,Berlin,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,Support,4J10M93WZT,10.37,2,0.2,3.63,56103.7323182554,93.5,35.0
6322,EMEA-2020-123316,2020-10-13,20201013,Dan Tucker,United Kingdom,Edinburgh,EMEA,UKIR,Cigna,1038,Healthcare,Strategic,ContactMatcher,18DZJY2RE4,7.75,3,0.2,2.81,53246.3676145108,96.2988,36.25
6323,AMER-2020-141299,2020-06-03,20200603,Gordon Greene,Brazil,Brasília,AMER,LATAM,Lowes,1060,Retail,Enterprise,SaaS Connector Pack - Gold,06XAXG6YP9,15.28,2,0.0,7.49,10310.5488778166,84.4635,49.0
6324,APJ-2020-104402,2020-06-17,20200617,Keith Randall,Philippines,Quezon City,APJ,APAC,Johnson & Johnson,1055,Healthcare,SMB,Big Ol Database,3QLSZ2W1S3,65.97,3,0.0,31.01,3984.8315387656,83.7661,47.0
6325,AMER-2021-110289,2021-10-29,20211029,Jessica Langdon,United States,Los Angeles,AMER,NAMER,Allianz,1080,Finance,Strategic,Support,DZRZ4IQWFE,33.4,5,0.0,16.03,84534.0407841548,93.1444,48.0
6326,AMER-2021-110289,2021-10-29,20211029,Jessica Langdon,United States,Los Angeles,AMER,NAMER,Allianz,1080,Finance,Strategic,SaaS Connector Pack - Gold,0R6WIFFRTN,210.84,4,0.0,103.31,84534.0407841548,93.1444,49.0
6327,AMER-2020-167927,2020-01-21,20200121,Warren Hemmings,Brazil,Salvador,AMER,LATAM,Prudential Financial,1078,Finance,SMB,Marketing Suite - Gold,LV08U7DY48,13.98,1,0.0,4.05,10310.5488778166,84.4635,29.0
6328,AMER-2020-167927,2020-01-21,20200121,Warren Hemmings,Brazil,Salvador,AMER,LATAM,Prudential Financial,1078,Finance,SMB,SaaS Connector Pack,73IH1RM3PF,272.94,3,0.0,30.02,10310.5488778166,84.4635,11.0
6329,AMER-2020-167927,2020-01-21,20200121,Warren Hemmings,Brazil,Salvador,AMER,LATAM,Prudential Financial,1078,Finance,SMB,ContactMatcher,55ZGR3I1XY,19.05,5,0.0,8.95,10310.5488778166,84.4635,47.0
6330,AMER-2020-167927,2020-01-21,20200121,Warren Hemmings,Brazil,Salvador,AMER,LATAM,Prudential Financial,1078,Finance,SMB,OneView,Q6ZJSI93UD,247.72,4,0.1,93.58,10310.5488778166,84.4635,37.78
6331,AMER-2020-167927,2020-01-21,20200121,Warren Hemmings,Brazil,Salvador,AMER,LATAM,Prudential Financial,1078,Finance,SMB,Marketing Suite - Gold,80DYOPGGTZ,66.58,2,0.0,15.98,10310.5488778166,84.4635,24.0
6332,AMER-2020-167927,2020-01-21,20200121,Warren Hemmings,Brazil,Salvador,AMER,LATAM,Prudential Financial,1078,Finance,SMB,ChatBot Plugin,BVJNJB1FJR,43.92,3,0.0,12.74,10310.5488778166,84.4635,29.0
6333,AMER-2020-167927,2020-01-21,20200121,Warren Hemmings,Brazil,Salvador,AMER,LATAM,Prudential Financial,1078,Finance,SMB,SaaS Connector Pack,9MCLCS8HT4,14.73,3,0.0,4.86,10310.5488778166,84.4635,33.0
6334,AMER-2020-167927,2020-01-21,20200121,Warren Hemmings,Brazil,Salvador,AMER,LATAM,Prudential Financial,1078,Finance,SMB,ContactMatcher,QG49D3BQ8V,29.7,5,0.0,13.36,10310.5488778166,84.4635,45.0
6335,EMEA-2020-133305,2020-07-11,20200711,Theresa Cameron,United Kingdom,London,EMEA,UKIR,Siemens,1043,Manufacturing,SMB,Support,FINMQQNOP0,49.12,4,0.0,23.09,53246.3676145108,96.2988,47.0
6336,EMEA-2020-133305,2020-07-11,20200711,Theresa Cameron,United Kingdom,London,EMEA,UKIR,Siemens,1043,Manufacturing,SMB,ContactMatcher,GXVB3GJ0GW,18.28,5,0.2,6.4,53246.3676145108,96.2988,35.0
6337,AMER-2022-165995,2022-08-31,20220831,Dorothy Pullman,United States,New York City,AMER,NAMER,Anthem,1029,Healthcare,SMB,SaaS Connector Pack,Q3YFDE43MW,47.04,4,0.0,15.99,84534.0407841548,93.1444,34.0
6338,AMER-2022-165995,2022-08-31,20220831,Dorothy Pullman,United States,New York City,AMER,NAMER,Anthem,1029,Healthcare,SMB,Site Analytics,ZT588TBN3R,339.96,5,0.2,42.5,84534.0407841548,93.1444,12.5
6339,EMEA-2023-143112,2023-10-06,20231006,Olivia Graham,United Kingdom,London,EMEA,UKIR,Phillips 66,1056,Energy,Strategic,Site Analytics,1RJ5YRJVF6,87.8,4,0.0,43.9,53246.3676145108,96.2988,50.0
6340,EMEA-2023-143112,2023-10-06,20231006,Olivia Graham,United Kingdom,London,EMEA,UKIR,Phillips 66,1056,Energy,Strategic,FinanceHub,E6BMFIK16N,221.38,2,0.1,2.46,53246.3676145108,96.2988,1.11
6341,EMEA-2023-143112,2023-10-06,20231006,Olivia Graham,United Kingdom,London,EMEA,UKIR,Phillips 66,1056,Energy,Strategic,Big Ol Database,NB773Y693L,5199.96,4,0.0,1351.99,53246.3676145108,96.2988,26.0
6342,AMER-2023-105830,2023-01-01,20230101,Keith Randall,Mexico,Guadalajara,AMER,LATAM,Johnson & Johnson,1055,Healthcare,SMB,Marketing Suite - Gold,N4Y2WNALER,156.51,4,0.2,-35.22,14185.7812248529,81.1832,-22.5
6343,APJ-2021-146255,2021-03-07,20210307,Alan Berry,Philippines,Quezon City,APJ,APAC,Home Depot,1047,Retail,Enterprise,Data Smasher,KU1Z2ZPFDJ,119.85,3,0.0,52.73,3984.8315387656,83.7661,44.0
6344,APJ-2021-146255,2021-03-07,20210307,Alan Berry,Philippines,Quezon City,APJ,APAC,Home Depot,1047,Retail,Enterprise,ContactMatcher,IOVU5FH0FU,30.44,2,0.0,14.92,3984.8315387656,83.7661,49.0
6345,APJ-2021-146255,2021-03-07,20210307,Alan Berry,Philippines,Quezon City,APJ,APAC,Home Depot,1047,Retail,Enterprise,ContactMatcher,8LM99SR8J4,69.28,2,0.0,33.25,3984.8315387656,83.7661,48.0
6346,APJ-2021-146255,2021-03-07,20210307,Alan Berry,Philippines,Quezon City,APJ,APAC,Home Depot,1047,Retail,Enterprise,Site Analytics,JJRUX2WOTE,587.97,3,0.0,170.51,3984.8315387656,83.7661,29.0
6347,EMEA-2023-104822,2023-10-21,20231021,Gavin Walsh,United Kingdom,London,EMEA,UKIR,Philip Morris International,1075,Consumer Products,Enterprise,FinanceHub,ESNT0CU5T5,24.55,5,0.0,12.03,53246.3676145108,96.2988,49.0
6348,AMER-2021-104486,2021-05-01,20210501,Peter McLean,United States,Los Angeles,AMER,NAMER,Pfizer,1074,Healthcare,SMB,ContactMatcher,9Y11DEL7B7,12.18,1,0.2,4.41,84534.0407841548,93.1444,36.25
